HEAD,RELATION,TAIL
炔雌醇环丙孕酮片,adverse_reaction,呕吐
呕吐,adverse_reaction_of,炔雌醇环丙孕酮片
炔雌醇环丙孕酮片,adverse_reaction,肿瘤
肿瘤,adverse_reaction_of,炔雌醇环丙孕酮片
炔雌醇环丙孕酮片,adverse_reaction,腹痛
腹痛,adverse_reaction_of,炔雌醇环丙孕酮片
炔雌醇环丙孕酮片,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,炔雌醇环丙孕酮片
炔雌醇环丙孕酮片,to_treat,出血
出血,treated_by,炔雌醇环丙孕酮片
关节积液,related_to,膝关节病
膝关节病,related_to,关节积液
关节积液,related_to,半月板损伤
半月板损伤,related_to,关节积液
关节积液,related_to,骨性关节炎
骨性关节炎,related_to,关节积液
关节积液,related_to,痛风
痛风,related_to,关节积液
关节积液,related_to,疼痛...
疼痛...,related_to,关节积液
关节积液,related_to,关节液增加
关节液增加,related_to,关节积液
癃清片,to_treat,疼痛...
疼痛...,treated_by,癃清片
癃清片,to_treat,血精
血精,treated_by,癃清片
癃清片,to_treat,血尿
血尿,treated_by,癃清片
癃清片,to_treat,泌尿道感染
泌尿道感染,treated_by,癃清片
癃清片,to_treat,性病
性病,treated_by,癃清片
癃清片,to_treat,前列腺炎
前列腺炎,treated_by,癃清片
癃清片,to_treat,无症状性冠心病
无症状性冠心病,treated_by,癃清片
癃清片,to_treat,过敏性紫癫
过敏性紫癫,treated_by,癃清片
视野检查,related_to,视野缺损
视野缺损,related_to,视野检查
视野检查,related_to,疲劳
疲劳,related_to,视野检查
视野检查,related_to,高眼压症
高眼压症,related_to,视野检查
视野检查,related_to,视神经炎
视神经炎,related_to,视野检查
视野检查,related_to,青光眼
青光眼,related_to,视野检查
视野检查,related_to,垂体瘤
垂体瘤,related_to,视野检查
视野检查,related_to,视神经病变
视神经病变,related_to,视野检查
视野检查,related_to,卵巢恶性中胚叶混合瘤
卵巢恶性中胚叶混合瘤,related_to,视野检查
无明显症状,related_to,肿瘤
肿瘤,related_to,无明显症状
无明显症状,related_to,感染
感染,related_to,无明显症状
无明显症状,related_to,癌症
癌症,related_to,无明显症状
无明显症状,related_to,甲状旁腺功能亢进症
甲状旁腺功能亢进症,related_to,无明显症状
无明显症状,related_to,结节
结节,related_to,无明显症状
三尖瓣闭锁不全,complication_to,肺栓塞
肺栓塞,complication_to,三尖瓣闭锁不全
三尖瓣闭锁不全,complication_to,心律失常
心律失常,complication_to,三尖瓣闭锁不全
三尖瓣闭锁不全,complication_to,感染
感染,complication_to,三尖瓣闭锁不全
三尖瓣闭锁不全,complication_to,心内膜炎
心内膜炎,complication_to,三尖瓣闭锁不全
三尖瓣闭锁不全,complication_to,感染性心内膜炎
感染性心内膜炎,complication_to,三尖瓣闭锁不全
三尖瓣闭锁不全,complication_to,充血性心力衰竭
充血性心力衰竭,complication_to,三尖瓣闭锁不全
三尖瓣闭锁不全,contains_symptom,水肿
水肿,symptom_of,三尖瓣闭锁不全
三尖瓣闭锁不全,contains_symptom,下肢水肿
下肢水肿,symptom_of,三尖瓣闭锁不全
三尖瓣闭锁不全,contains_symptom,充血性心力衰竭
充血性心力衰竭,symptom_of,三尖瓣闭锁不全
三尖瓣闭锁不全,contains_symptom,慢性心房颤动
慢性心房颤动,symptom_of,三尖瓣闭锁不全
三尖瓣闭锁不全,contains_symptom,腹胀
腹胀,symptom_of,三尖瓣闭锁不全
三尖瓣闭锁不全,contains_symptom,乏力
乏力,symptom_of,三尖瓣闭锁不全
三尖瓣闭锁不全,contains_symptom,高血压
高血压,symptom_of,三尖瓣闭锁不全
三尖瓣闭锁不全,check_item,心电图检查
心电图检查,checked_for,三尖瓣闭锁不全
三尖瓣闭锁不全,caused_by,肺动脉高压
肺动脉高压,lead_to,三尖瓣闭锁不全
三尖瓣闭锁不全,related_to,充血性心力衰竭
充血性心力衰竭,related_to,三尖瓣闭锁不全
三尖瓣闭锁不全,related_to,腹主动脉瘤
腹主动脉瘤,related_to,三尖瓣闭锁不全
三尖瓣闭锁不全,related_to,慢性心房颤动
慢性心房颤动,related_to,三尖瓣闭锁不全
三尖瓣闭锁不全,related_to,缺血性心脏病
缺血性心脏病,related_to,三尖瓣闭锁不全
三尖瓣闭锁不全,related_to,腹部损伤
腹部损伤,related_to,三尖瓣闭锁不全
三尖瓣闭锁不全,related_to,主动脉瓣病变
主动脉瓣病变,related_to,三尖瓣闭锁不全
复方多粘菌素b软膏,to_treat,烫伤
烫伤,treated_by,复方多粘菌素b软膏
复方多粘菌素b软膏,to_treat,感染
感染,treated_by,复方多粘菌素b软膏
复方多粘菌素b软膏,to_treat,疼痛...
疼痛...,treated_by,复方多粘菌素b软膏
复方多粘菌素b软膏,to_treat,湿疹
湿疹,treated_by,复方多粘菌素b软膏
复方多粘菌素b软膏,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,复方多粘菌素b软膏
复方多粘菌素b软膏,to_treat,脂溢性皮炎
脂溢性皮炎,treated_by,复方多粘菌素b软膏
复方多粘菌素b软膏,to_treat,皮疹
皮疹,treated_by,复方多粘菌素b软膏
复方多粘菌素b软膏,to_treat,..............毛囊炎
..............毛囊炎,treated_by,复方多粘菌素b软膏
复方多粘菌素b软膏,to_treat,甲沟炎
甲沟炎,treated_by,复方多粘菌素b软膏
喜辽妥,to_treat,静脉曲张
静脉曲张,treated_by,喜辽妥
喜辽妥,to_treat,硬化
硬化,treated_by,喜辽妥
喜辽妥,to_treat,湿疹
湿疹,treated_by,喜辽妥
喜辽妥,to_treat,痘印
痘印,treated_by,喜辽妥
喜辽妥,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,喜辽妥
喜辽妥,to_treat,斜颈
斜颈,treated_by,喜辽妥
喜辽妥,to_treat,小儿急性阑尾炎
小儿急性阑尾炎,treated_by,喜辽妥
喜辽妥,to_treat,痤疮
痤疮,treated_by,喜辽妥
尿潴留,contains_symptom,尿失禁
尿失禁,symptom_of,尿潴留
尿潴留,contains_symptom,尿频
尿频,symptom_of,尿潴留
尿潴留,contains_symptom,尿不尽
尿不尽,symptom_of,尿潴留
尿潴留,contains_symptom,便秘
便秘,symptom_of,尿潴留
尿潴留,contains_symptom,尿常规异常
尿常规异常,symptom_of,尿潴留
尿潴留,contains_symptom,排尿困难及尿潴留
排尿困难及尿潴留,symptom_of,尿潴留
尿潴留,related_to,泌尿道感染
泌尿道感染,related_to,尿潴留
尿潴留,related_to,腹部损伤
腹部损伤,related_to,尿潴留
尿潴留,related_to,小儿尿路梗阻
小儿尿路梗阻,related_to,尿潴留
尿潴留,related_to,神经源性膀胱
神经源性膀胱,related_to,尿潴留
尿潴留,treated_by,坦洛新
坦洛新,to_treat,尿潴留
布比卡因,adverse_reaction,过敏性休克
过敏性休克,adverse_reaction_of,布比卡因
布比卡因,adverse_reaction,惊厥
惊厥,adverse_reaction_of,布比卡因
布比卡因,adverse_reaction,耳鸣
耳鸣,adverse_reaction_of,布比卡因
布比卡因,adverse_reaction,心动过缓
心动过缓,adverse_reaction_of,布比卡因
布比卡因,adverse_reaction,高血压
高血压,adverse_reaction_of,布比卡因
布比卡因,to_treat,胸骨后疝
胸骨后疝,treated_by,布比卡因
布比卡因,to_treat,散光
散光,treated_by,布比卡因
布比卡因,to_treat,远视
远视,treated_by,布比卡因
多发性肌炎,complication_to,系统性红斑狼疮
系统性红斑狼疮,complication_to,多发性肌炎
多发性肌炎,complication_to,肺炎
肺炎,complication_to,多发性肌炎
多发性肌炎,complication_to,心律失常
心律失常,complication_to,多发性肌炎
多发性肌炎,contains_symptom,疼痛...
疼痛...,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,......压痛
......压痛,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,乏力
乏力,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,干燥综合征
干燥综合征,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,肿瘤
肿瘤,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,类风湿关节炎
类风湿关节炎,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,发热
发热,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,无力
无力,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,痛风
痛风,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,胸闷
胸闷,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,呼吸困难
呼吸困难,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,视网膜出血
视网膜出血,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,出血
出血,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,肌无力
肌无力,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,感染
感染,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,眶周色素沉着
眶周色素沉着,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,皮疹
皮疹,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,硬化
硬化,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,结节
结节,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,息肉
息肉,symptom_of,多发性肌炎
多发性肌炎,contains_symptom,囊肿
囊肿,symptom_of,多发性肌炎
多发性肌炎,related_to,子宫肌瘤
子宫肌瘤,related_to,多发性肌炎
多发性肌炎,related_to,肿瘤
肿瘤,related_to,多发性肌炎
多发性肌炎,treated_by,齐多夫定拉米夫定
齐多夫定拉米夫定,to_treat,多发性肌炎
风湿性关节炎,complication_to,痛风
痛风,complication_to,风湿性关节炎
风湿性关节炎,complication_to,口腔黏膜炎
口腔黏膜炎,complication_to,风湿性关节炎
风湿性关节炎,contains_symptom,疲劳
疲劳,symptom_of,风湿性关节炎
风湿性关节炎,contains_symptom,发热
发热,symptom_of,风湿性关节炎
风湿性关节炎,contains_symptom,疼痛...
疼痛...,symptom_of,风湿性关节炎
风湿性关节炎,contains_symptom,关节疼痛
关节疼痛,symptom_of,风湿性关节炎
风湿性关节炎,contains_symptom,关节痛
关节痛,symptom_of,风湿性关节炎
风湿性关节炎,contains_symptom,痛风
痛风,symptom_of,风湿性关节炎
风湿性关节炎,contains_symptom,类风湿关节炎
类风湿关节炎,symptom_of,风湿性关节炎
风湿性关节炎,related_to,急性上呼吸道感染
急性上呼吸道感染,related_to,风湿性关节炎
风湿性关节炎,treated_by,苄星青霉素
苄星青霉素,to_treat,风湿性关节炎
四磨汤口服液,to_treat,肺出血-贤炎综合征
肺出血-贤炎综合征,treated_by,四磨汤口服液
四磨汤口服液,to_treat,氨基酸代谢病
氨基酸代谢病,treated_by,四磨汤口服液
四磨汤口服液,to_treat,腹胀
腹胀,treated_by,四磨汤口服液
四磨汤口服液,to_treat,厌食
厌食,treated_by,四磨汤口服液
四磨汤口服液,to_treat,便秘
便秘,treated_by,四磨汤口服液
四磨汤口服液,to_treat,纳差
纳差,treated_by,四磨汤口服液
四磨汤口服液,to_treat,腹痛
腹痛,treated_by,四磨汤口服液
四磨汤口服液,to_treat,腹泻病
腹泻病,treated_by,四磨汤口服液
茵栀黄颗粒,to_treat,黄疸
黄疸,treated_by,茵栀黄颗粒
茵栀黄颗粒,to_treat,肝炎
肝炎,treated_by,茵栀黄颗粒
茵栀黄颗粒,to_treat,腹胀
腹胀,treated_by,茵栀黄颗粒
茵栀黄颗粒,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,茵栀黄颗粒
茵栀黄颗粒,to_treat,母乳性黄疸
母乳性黄疸,treated_by,茵栀黄颗粒
茵栀黄颗粒,to_treat,肝功能衰竭
肝功能衰竭,treated_by,茵栀黄颗粒
美沙拉嗪,adverse_reaction,肠炎
肠炎,adverse_reaction_of,美沙拉嗪
美沙拉嗪,adverse_reaction,腹痛
腹痛,adverse_reaction_of,美沙拉嗪
美沙拉嗪,adverse_reaction,结肠炎
结肠炎,adverse_reaction_of,美沙拉嗪
美沙拉嗪,adverse_reaction,水肿
水肿,adverse_reaction_of,美沙拉嗪
美沙拉嗪,adverse_reaction,腹泻病
腹泻病,adverse_reaction_of,美沙拉嗪
美沙拉嗪,adverse_reaction,腹胀
腹胀,adverse_reaction_of,美沙拉嗪
美沙拉嗪,adverse_reaction,便秘
便秘,adverse_reaction_of,美沙拉嗪
美沙拉嗪,to_treat,腹泻病
腹泻病,treated_by,美沙拉嗪
美沙拉嗪,to_treat,克罗恩病
克罗恩病,treated_by,美沙拉嗪
美沙拉嗪,to_treat,肠炎
肠炎,treated_by,美沙拉嗪
美沙拉嗪,to_treat,结肠炎
结肠炎,treated_by,美沙拉嗪
美沙拉嗪,to_treat,腹痛
腹痛,treated_by,美沙拉嗪
美沙拉嗪,to_treat,溃疡
溃疡,treated_by,美沙拉嗪
美沙拉嗪,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,美沙拉嗪
扩张型心肌病,contains_symptom,气短
气短,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,慢性心房颤动
慢性心房颤动,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,乏力
乏力,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,充血性心力衰竭
充血性心力衰竭,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,腹水
腹水,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,高血压
高血压,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,呼吸困难
呼吸困难,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,猝死
猝死,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,胸痛
胸痛,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,胸闷
胸闷,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,原发性痛经
原发性痛经,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,脱水
脱水,symptom_of,扩张型心肌病
扩张型心肌病,contains_symptom,心电图异常
心电图异常,symptom_of,扩张型心肌病
扩张型心肌病,related_to,充血性心力衰竭
充血性心力衰竭,related_to,扩张型心肌病
扩张型心肌病,related_to,先天性心脏病
先天性心脏病,related_to,扩张型心肌病
扩张型心肌病,related_to,猝死型冠心病
猝死型冠心病,related_to,扩张型心肌病
扩张型心肌病,related_to,主动脉瓣病变
主动脉瓣病变,related_to,扩张型心肌病
扩张型心肌病,complication_to,充血性心力衰竭
充血性心力衰竭,complication_to,扩张型心肌病
扩张型心肌病,complication_to,猝死
猝死,complication_to,扩张型心肌病
扩张型心肌病,complication_to,慢性心房颤动
慢性心房颤动,complication_to,扩张型心肌病
扩张型心肌病,check_item,经食管超声心动图tee
经食管超声心动图tee,checked_for,扩张型心肌病
龟龄集,to_treat,抑郁
抑郁,treated_by,龟龄集
龟龄集,to_treat,早泄
早泄,treated_by,龟龄集
龟龄集,to_treat,毒蛇咬伤
毒蛇咬伤,treated_by,龟龄集
龟龄集,to_treat,前列腺癌
前列腺癌,treated_by,龟龄集
龟龄集,to_treat,感染
感染,treated_by,龟龄集
虾,to_treat,感染
感染,treated_by,虾
虾,to_treat,皮疹
皮疹,treated_by,虾
虾,to_treat,急性上呼吸道感染
急性上呼吸道感染,treated_by,虾
虾,to_treat,湿疹
湿疹,treated_by,虾
虾,to_treat,......咳嗽
......咳嗽,treated_by,虾
清热散结胶囊,to_treat,中耳炎
中耳炎,treated_by,清热散结胶囊
清热散结胶囊,to_treat,淋巴结炎
淋巴结炎,treated_by,清热散结胶囊
清热散结胶囊,to_treat,急性咽喉炎
急性咽喉炎,treated_by,清热散结胶囊
清热散结胶囊,to_treat,咽炎
咽炎,treated_by,清热散结胶囊
清热散结胶囊,to_treat,疼痛...
疼痛...,treated_by,清热散结胶囊
清热散结胶囊,to_treat,.
.,treated_by,清热散结胶囊
清热散结胶囊,to_treat,支气管炎
支气管炎,treated_by,清热散结胶囊
清热散结胶囊,to_treat,咽喉炎
咽喉炎,treated_by,清热散结胶囊
清热散结胶囊,to_treat,咽部异物感
咽部异物感,treated_by,清热散结胶囊
猪肉,to_treat,便秘
便秘,treated_by,猪肉
猪肉,to_treat,腹泻病
腹泻病,treated_by,猪肉
猪肉,to_treat,湿疹
湿疹,treated_by,猪肉
丁桂儿脐贴,to_treat,腹痛
腹痛,treated_by,丁桂儿脐贴
丁桂儿脐贴,to_treat,便秘
便秘,treated_by,丁桂儿脐贴
丁桂儿脐贴,to_treat,呕吐
呕吐,treated_by,丁桂儿脐贴
丁桂儿脐贴,to_treat,......咳嗽
......咳嗽,treated_by,丁桂儿脐贴
丁桂儿脐贴,to_treat,腹泻病
腹泻病,treated_by,丁桂儿脐贴
丁桂儿脐贴,to_treat,乳糖不耐受
乳糖不耐受,treated_by,丁桂儿脐贴
丁桂儿脐贴,to_treat,功能性消化不良
功能性消化不良,treated_by,丁桂儿脐贴
左炔诺孕酮,adverse_reaction,.
.,adverse_reaction_of,左炔诺孕酮
左炔诺孕酮,adverse_reaction,恶心
恶心,adverse_reaction_of,左炔诺孕酮
左炔诺孕酮,adverse_reaction,头痛
头痛,adverse_reaction_of,左炔诺孕酮
左炔诺孕酮,adverse_reaction,呕吐
呕吐,adverse_reaction_of,左炔诺孕酮
左炔诺孕酮,adverse_reaction,出血
出血,adverse_reaction_of,左炔诺孕酮
左炔诺孕酮,adverse_reaction,眩晕
眩晕,adverse_reaction_of,左炔诺孕酮
左炔诺孕酮,adverse_reaction,疲劳
疲劳,adverse_reaction_of,左炔诺孕酮
左炔诺孕酮,to_treat,撤退性出血
撤退性出血,treated_by,左炔诺孕酮
左炔诺孕酮,to_treat,流产
流产,treated_by,左炔诺孕酮
左炔诺孕酮,to_treat,出血
出血,treated_by,左炔诺孕酮
左炔诺孕酮,to_treat,子宫内膜癌
子宫内膜癌,treated_by,左炔诺孕酮
脓疱,related_to,痤疮
痤疮,related_to,脓疱
脓疱,related_to,感染
感染,related_to,脓疱
脓疱,related_to,掌跖脓疱病
掌跖脓疱病,related_to,脓疱
白癜风,contains_symptom,特应性皮炎
特应性皮炎,symptom_of,白癜风
白癜风,contains_symptom,贫血
贫血,symptom_of,白癜风
白癜风,contains_symptom,糖尿病
糖尿病,symptom_of,白癜风
